date,news
2022-08-11,"{'russian': 0.43877, 'august': 0.34874, 'forc': 0.24108, 'ukrainian': 0.22662, 'eleven': 0.20103, 'gromov': 0.1716, 'krutov': 0.11227, 'foundat': 0.1116, 'report': 0.10634, 'znpp': 0.10112, 'trial': 0.09894, 'oblast': 0.09668, 'continu': 0.09668, 'citi': 0.08767, 'command': 0.08087, 'th': 0.07988, 'donetsk': 0.07912, 'post': 0.07092, 'ten': 0.0679, 'airfield': 0.06657, 'brigad': 0.06398, 'siversk': 0.063, 'ukrain': 0.06268, 'partisan': 0.061, 'bakhmut': 0.06023, 'militari': 0.05815, 'claim': 0.05815, 'shell': 0.05808, 'explo': 0.05754, 'piski': 0.05708, 'cea': 0.05442, 'as': 0.0544, 'caa': 0.05384, 'conduct': 0.05331, 'oper': 0.05304, 'andryushchenko': 0.05268, 'occupi': 0.05242, 'referendum': 0.05133, 'ground': 0.05124, 'offici': 0.05003, 'kharkiv': 0.04952, 'with': 0.04933, 'mariupol': 0.04923, 'soldier': 0.049, 'gener': 0.04871, 'effort': 0.04858, 'investig': 0.04842, 'not': 0.04822, '64th': 0.04805, 'izyum': 0.04756, 'occup': 0.04683, 'tribun': 0.04677, 'which': 0.04659, 'offic': 0.04632, 'hundr': 0.04575, 'were': 0.04551, 'prepar': 0.0454, 'himar': 0.04513, 'state': 0.04507, 'kherson': 0.04428, 'strike': 0.04369, 'artilleri': 0.04369, 'russia': 0.0435, 'launch': 0.04339, 'northeast': 0.04194, 'fire': 0.04162, 'chief': 0.04152, 'khabarovsk': 0.04143, 'near': 0.04131, 'oleksiy': 0.04083, 'disband': 0.04077, 'activ': 0.04027, 'east': 0.04003, 'combat': 0.03966, 'follow': 0.03963, 'attack': 0.03946, 'respon': 0.03906, 'us': 0.03862, 'rocket': 0.03809, 'complet': 0.03783, 'also': 0.03736, 'typic': 0.03669, 'southern': 0.03605, 'note': 0.03558, 'european': 0.03552, 'control': 0.03551, 'be': 0.03551, 'depart': 0.0355, 'pushilin': 0.03518, 'main': 0.03488, 'kremlin': 0.03458, 'staff': 0.03444, 'pow': 0.03415, 'northwest': 0.03405, 'resist': 0.03403, 'author': 0.03396, 'sham': 0.03384, 'administr': 0.03379, 'fake': 0.03354, 'bucha': 0.03354}"
2022-08-12,"{'russian': 0.42893, 'august': 0.29019, 'forc': 0.24511, 'ukrainian': 0.22979, 'twelv': 0.19423, 'volunt': 0.16533, 'report': 0.15358, 'mediazona': 0.14669, 'recruit': 0.12497, 'oblast': 0.11774, 'referenda': 0.11225, 'militari': 0.10265, 'continu': 0.10239, 'usov': 0.08917, 'offici': 0.08832, 'citi': 0.08253, 'siversk': 0.07784, 'zaporizhzhia': 0.07749, 'ukrain': 0.0766, 'polk': 0.07632, 'npp': 0.07234, 'sham': 0.07168, 'not': 0.07149, 'occup': 0.06819, 'misrepr': 0.06815, 'battalion': 0.0676, 'airstrik': 0.06749, 'gener': 0.06706, 'mariupol': 0.06704, 'industri': 0.06474, 'kremlin': 0.06104, 'piski': 0.06045, 'tatarstan': 0.05966, 'amend': 0.05896, 'use': 0.05843, 'kharkiv': 0.05828, 'donetsk': 0.05761, 'isw': 0.05717, 'conduct': 0.05646, 'occupi': 0.05552, 'rifl': 0.05537, 'partisan': 0.05537, 'southeast': 0.05392, 'gur': 0.05221, 'kherson': 0.05211, 'june': 0.05128, 'bruskinsk': 0.05088, 'also': 0.05087, 'unit': 0.04997, 'collabor': 0.04968, 'uralvagonzavod': 0.04953, 'tribun': 0.04953, 'republ': 0.04921, 'feder': 0.04911, 'hundr': 0.04845, 'regiment': 0.0478, 'state': 0.04774, 'subject': 0.0474, 'as': 0.04714, 'tube': 0.04713, 'iaea': 0.04651, 'target': 0.04632, 'claim': 0.04619, 'karelia': 0.04543, 'deploy': 0.04536, 'bakhmut': 0.04465, 'percentag': 0.04462, 'near': 0.04374, 'ground': 0.04341, 'announc': 0.04301, 'ha': 0.04222, 'prepar': 0.04207, 'trial': 0.04191, 'attack': 0.04179, 'staff': 0.04169, 'pseudo': 0.04133, 'format': 0.04119, 'local': 0.04109, 'russia': 0.04095, 'prolong': 0.04079, 'oblig': 0.04027, 'annex': 0.03939, 'previou': 0.03936, 'billion': 0.03931, 'compani': 0.03837, 'inconsist': 0.03762, 'luhansk': 0.03732, 'by': 0.03732, 'head': 0.03719, 'shell': 0.03691, 'grossi': 0.03687, 'motor': 0.03657, 'these': 0.03638, 'plant': 0.03634, 'do': 0.03629, 'direct': 0.03625, 'hydroelectr': 0.03617, 'effort': 0.03602, 'administr': 0.03578, 'form': 0.03578}"
2022-08-13,"{'russian': 0.55127, 'forc': 0.31183, 'ukrainian': 0.22274, 'august': 0.20138, 'siversk': 0.14551, 'oblast': 0.13398, 'thirteen': 0.11724, 'bridg': 0.10406, 'ground': 0.1006, 'report': 0.10049, 'bakhmut': 0.09042, 'attack': 0.08545, 'repriorit': 0.08102, 'npp': 0.07889, 'effort': 0.07855, 'ukrain': 0.07796, 'dnipro': 0.07601, 'donetsk': 0.07425, 'continu': 0.07257, 'occup': 0.0676, 'conduct': 0.06716, 'not': 0.06682, 'soldier': 0.06602, 'decim': 0.06483, 'river': 0.06244, 'project': 0.0615, 'draw': 0.06052, 'back': 0.05981, 'near': 0.05963, 'line': 0.05799, 'slovyansk': 0.05763, 'kherson': 0.05682, 'south': 0.05647, 'citi': 0.05625, 'antonivski': 0.05615, 'gloc': 0.05525, 'usabl': 0.05401, 'limit': 0.0538, 'southern': 0.05353, 'by': 0.05232, 'author': 0.0523, 'attempt': 0.05219, 'with': 0.05127, 'support': 0.05101, 'area': 0.05101, 'kharkiv': 0.05084, 'attent': 0.05072, 'gener': 0.05063, 'oper': 0.05012, 'hpp': 0.04866, 'along': 0.04734, 'disrupt': 0.0469, 'may': 0.04663, 'bank': 0.04615, 'advanc': 0.04581, 'izyum': 0.04577, 'agenda': 0.0457, 'as': 0.04569, 'their': 0.04557, 'pay': 0.04539, 'sourc': 0.04517, 'stockpil': 0.04507, 'each': 0.04294, 'airborn': 0.04282, 'work': 0.04239, 'reconstruct': 0.04237, 'zaporizhzhia': 0.04225, 'fail': 0.04223, 'be': 0.041, 'can': 0.04045, 'northeastern': 0.04025, '32km': 0.0402, 'east': 0.03963, 'plant': 0.03962, 'ferri': 0.03944, 'claim': 0.03918, 'outskirt': 0.03856, 'avdiivka': 0.03825, 'use': 0.03823, 'they': 0.03813, 'volunt': 0.03796, 'whether': 0.03783, 'heavi': 0.03773, 'dam': 0.03713, 'southeast': 0.03675, 'assault': 0.03633, 'order': 0.03608, 'regular': 0.03573, 'coher': 0.03547, 'suppli': 0.03546, 'challeng': 0.03504, 'luhansk': 0.03488, 'air': 0.0346, 'about': 0.0346, 'posit': 0.03418, 'contract': 0.03417, 'staff': 0.03409, 'isw': 0.03401, 'intern': 0.03359, 'militari': 0.03358}"
2022-08-14,"{'russian': 0.45286, 'august': 0.27156, 'forc': 0.26282, 'ukrainian': 0.19813, 'recruit': 0.1608, 'oblast': 0.13782, 'report': 0.13377, 'militari': 0.12192, 'oper': 0.11726, 'fourteen': 0.11579, 'citi': 0.11437, 'bakhmut': 0.10607, 'volunt': 0.10335, 'siversk': 0.09685, 'contract': 0.09097, 'area': 0.09055, 'cossack': 0.08513, 'detach': 0.08356, 'wagner': 0.0768, 'fontanka': 0.07656, 'izyum': 0.07312, 'cmd': 0.07298, 'piski': 0.07181, 'ha': 0.07104, 'donetsk': 0.0705, 'kherson': 0.07014, 'kharkiv': 0.06922, 'zaporizhzhia': 0.06903, 'continu': 0.06891, 'center': 0.06884, 'around': 0.06737, 'as': 0.06635, 'dnr': 0.06578, 'group': 0.06494, 'cherevatyi': 0.06448, 'slovyansk': 0.06277, 'been': 0.06189, 'ukrain': 0.06065, 'caa': 0.0602, 'strike': 0.05953, 'troop': 0.05938, 'occup': 0.0589, 'npp': 0.05728, 'gener': 0.05718, 'claim': 0.05689, 'servic': 0.05598, 'bridg': 0.05495, 'state': 0.0546, 'antonivski': 0.05436, 'command': 0.05426, 'southeast': 0.05337, 'outlet': 0.05302, 'conduct': 0.05283, 'unit': 0.05276, 'sinc': 0.05265, 'identifi': 0.05263, 'not': 0.05256, 'southern': 0.05183, 'ground': 0.05156, 'sourc': 0.05155, 'enlist': 0.05052, 'about': 0.05025, 'two': 0.05002, 'struck': 0.04948, 'isw': 0.04939, 'popasna': 0.04853, 'hundr': 0.04796, 'battalion': 0.04758, 'collect': 0.04729, 'tatarstan': 0.04724, '20km': 0.04653, 'sign': 0.04557, 'effort': 0.04482, 'also': 0.04475, 'previou': 0.04453, 'emd': 0.04337, 'district': 0.04317, 'interest': 0.04304, 'wmd': 0.04296, 'letter': 0.04296, 'thirteen': 0.04257, 'telegram': 0.04197, 'corp': 0.04195, 'legion': 0.04152, 'all': 0.04148, 'attack': 0.04137, 'north': 0.041, 'men': 0.0398, 'data': 0.03969, 'road': 0.03966, 'lysychansk': 0.03939, 'incentiv': 0.03892, 'control': 0.03828, 'axi': 0.03828, 'vuhlehirska': 0.03828, 'kuban': 0.03828, 'referenda': 0.03809, 'author': 0.03797, 'toward': 0.03759, 'readovka': 0.03744}"
2022-08-15,"{'russian': 0.44665, 'august': 0.38459, 'forc': 0.2531, 'ukrainian': 0.1737, 'oblast': 0.14926, 'fifteen': 0.14687, 'report': 0.12936, 'donetsk': 0.11198, 'dnr': 0.10764, 'men': 0.10746, 'letter': 0.10546, 'militari': 0.10475, 'game': 0.10193, 'citi': 0.09525, 'conscript': 0.09136, 'summon': 0.0904, 'continu': 0.08956, 'petersburg': 0.08804, 'also': 0.08789, 'st': 0.08413, 'forum': 0.08393, 'recruit': 0.07591, 'siversk': 0.07565, 'lnr': 0.07431, 'fontanka': 0.07047, 'distribut': 0.06966, 'not': 0.06948, 'notic': 0.06785, 'gener': 0.06517, 'conduct': 0.06484, 'claim': 0.06484, 'oper': 0.06452, 'luhansk': 0.06217, 'with': 0.06093, 'their': 0.06093, 'contract': 0.06091, 'effort': 0.06001, 'southeast': 0.05896, 'seminar': 0.05778, 'kherson': 0.05571, 'airstrik': 0.05466, 'ukrain': 0.05459, 'shell': 0.0538, 'tavria': 0.05276, 'thirteen': 0.05224, 'offici': 0.0515, 'educ': 0.05103, 'kharkiv': 0.05097, 'bakhmut': 0.04959, 'soledar': 0.04786, 'near': 0.04783, 'offen': 0.04723, 'northwest': 0.04673, 'author': 0.04661, 'territori': 0.04616, 'knauf': 0.04595, 'staff': 0.04558, 'center': 0.04549, 'lawyer': 0.04501, 'russia': 0.04478, 'mariupol': 0.04344, 'unit': 0.04317, 'belgorod': 0.04306, 'slovyansk': 0.0428, 'border': 0.04272, 'trend': 0.04264, 'unsuccess': 0.04261, 'southern': 0.04241, 'occup': 0.04217, 'mislead': 0.04196, 'republ': 0.04185, 'attempt': 0.04134, 'izyum': 0.04079, 'licen': 0.04017, 'job': 0.04017, 'driver': 0.04017, 'local': 0.03994, 'khlan': 0.03983, 'udi': 0.03964, 'call': 0.03962, '24km': 0.03866, 'complain': 0.03827, 'again': 0.03809, 'work': 0.03778, 'occupi': 0.03777, 'ground': 0.03692, 'technic': 0.03656, 'refu': 0.03622, 'lozov': 0.03619, 'around': 0.03618, 'doubl': 0.03583, 'mobil': 0.03568, 'kremlin': 0.03559, 'these': 0.03536, 'support': 0.03536, 'direct': 0.03523, 'npp': 0.03515, 'peopl': 0.03496, 'annual': 0.03452, 'use': 0.03407}"
2022-08-16,"{'russian': 0.50068, 'forc': 0.30316, 'ukrainian': 0.22048, 'august': 0.21358, 'oblast': 0.16118, 'sviati': 0.14649, 'hori': 0.14649, 'sixteen': 0.14621, 'park': 0.14304, 'novgorod': 0.13678, 'starsh': 0.13369, 'report': 0.13355, 'citi': 0.09744, 'conduct': 0.08772, 'continu': 0.08289, 'veliki': 0.08021, 'claim': 0.07848, 'explo': 0.07308, 'luga': 0.07076, 'recruit': 0.07026, 'ukrain': 0.0689, 'submarin': 0.06866, 'also': 0.06609, 'kherson': 0.06562, 'settlement': 0.06445, 'oper': 0.06431, 'river': 0.06295, 'kharkiv': 0.06291, 'donetsk': 0.06125, 'with': 0.06109, 'not': 0.05971, 'near': 0.05903, 'offici': 0.05826, 'territori': 0.05697, 'area': 0.05611, 'crimea': 0.05589, 'provoc': 0.05578, 'soledar': 0.05316, 'gener': 0.05104, 'nikopol': 0.05079, 'militari': 0.05078, 'bank': 0.05076, 'airstrik': 0.05059, 'miroshnik': 0.05024, 'unit': 0.04994, 'shell': 0.0498, 'siverskyi': 0.04966, 'bryansk': 0.04927, 'target': 0.04762, 'slovyansk': 0.04754, 'southwest': 0.04737, 'two': 0.04735, 'donet': 0.04723, 'pion': 0.04717, 'as': 0.04711, 'volunt': 0.04696, 'mazanivka': 0.0467, 'effort': 0.04628, 'goal': 0.04592, 'enlist': 0.04592, 'retreat': 0.04509, 'ground': 0.04393, 'time': 0.04325, 'line': 0.04305, 'no': 0.04189, 'artilleri': 0.04162, 'mariupol': 0.0402, 'pryshyb': 0.04014, 'siversk': 0.04001, 'fifteen': 0.03998, 'northeast': 0.03996, 'occupi': 0.03995, 'provid': 0.03944, 'rubl': 0.03926, 'heavi': 0.0389, 'offen': 0.03885, 'bridgehead': 0.03826, 'substat': 0.03825, 'hundr': 0.03814, 'avdiivka': 0.03787, 'izyum': 0.03776, 'ammunit': 0.03765, 'posit': 0.03759, 'evid': 0.03758, 'sviatohirsk': 0.03718, 'reportedli': 0.0366, 'suppli': 0.03656, 'strike': 0.03642, 'offer': 0.03604, 'previou': 0.03541, 'servic': 0.03533, 'dnipro': 0.03483, 'bakhmut': 0.03443, 'southern': 0.03434, 'about': 0.03425, 'control': 0.03382, 'luhansk': 0.03357, 'occup': 0.03346, 'zero': 0.03341, 'rodion': 0.03316}"
2022-08-17,"{'russian': 0.53112, 'forc': 0.29453, 'ukrainian': 0.21728, 'august': 0.17461, 'seventeen': 0.13849, 'oblast': 0.1307, 'report': 0.12101, 'citi': 0.11218, 'donetsk': 0.10895, 'militari': 0.10676, 'terror': 0.10075, 'servic': 0.09656, 'near': 0.0879, 'conduct': 0.08735, 'bsf': 0.08432, 'local': 0.08419, 'attack': 0.08397, 'crimea': 0.08078, 't0815': 0.07699, 'islamist': 0.07699, 'ground': 0.07697, 'volunt': 0.07405, 'recruit': 0.07385, 'mine': 0.07377, 'adverti': 0.07236, 'barg': 0.07189, 'contract': 0.06913, 'continu': 0.06777, 'sponsor': 0.06658, 'bakhmut': 0.06634, 'partisan': 0.06108, 'kharkiv': 0.06061, 'attempt': 0.06034, 'border': 0.05938, 'area': 0.05898, 'gener': 0.05853, 'occupi': 0.05775, 'order': 0.05631, 'lebyazhn': 0.05621, 'strike': 0.05468, 'staff': 0.0542, 'ut': 0.05346, 'tahrir': 0.05346, 'sokolov': 0.05346, 'inzhenern': 0.05346, 'hizb': 0.05346, 'fsb': 0.05166, 'slovyansk': 0.04997, 'chechen': 0.04973, 'vk': 0.04959, 'as': 0.04952, 'with': 0.0494, 'kherson': 0.04927, 'kurgan': 0.04811, 'about': 0.048, 'unit': 0.04725, 'polohi': 0.04718, 'admir': 0.04684, 'northwest': 0.04546, 'connect': 0.045, 'offici': 0.04454, 't1302': 0.04398, 'forest': 0.04398, 'abduct': 0.04379, 'russia': 0.04357, 'horlivka': 0.04287, 'also': 0.04275, 'siversk': 0.04206, 'northeast': 0.042, 'act': 0.04185, 'along': 0.04105, 'crimean': 0.04089, 'republ': 0.04071, 'access': 0.04066, 'challeng': 0.04051, 'melitopol': 0.04028, 'direct': 0.03998, 'gloc': 0.03993, 'author': 0.03968, 'zaporizhia': 0.03947, 'these': 0.03932, 'secur': 0.03917, 'tokmak': 0.03915, 'top': 0.03908, 'claim': 0.03882, 'ukrain': 0.03863, 'oper': 0.03863, 'design': 0.03855, 'troop': 0.03818, 'south': 0.03808, 'men': 0.03802, 'berdyansk': 0.0376, 'object': 0.03731, 'leadership': 0.03713, 'settlement': 0.03695, 'gain': 0.03657, 'villag': 0.03654, 'resid': 0.03621, 'between': 0.03609, 'commun': 0.03581}"
2022-08-18,"{'russian': 0.56159, 'august': 0.35016, 'eighteen': 0.2417, 'ukrainian': 0.22851, 'forc': 0.21689, 'cossack': 0.1495, 'report': 0.13202, 'citi': 0.10172, 'occupi': 0.08843, 'continu': 0.08542, 'oblast': 0.07766, 'donetsk': 0.0715, 'occup': 0.07053, 'npp': 0.06858, 'kirillov': 0.06764, 'gener': 0.06651, 'ukrain': 0.06584, 'claim': 0.06228, 'tavria': 0.06176, 'area': 0.05913, 'conduct': 0.05839, 'kharkiv': 0.05746, 'seventeen': 0.05554, 'attack': 0.05547, 'sourc': 0.05386, 'belbek': 0.05379, 'be': 0.05297, 'troop': 0.0525, 'attempt': 0.05243, 'pipelin': 0.05169, 'as': 0.05164, 'also': 0.05144, 'zaporizhzhia': 0.05143, 'effort': 0.05073, 'siversk': 0.0506, 'settlement': 0.0494, 'along': 0.04939, 'bakhmut': 0.04838, 'kerch': 0.04831, 'two': 0.04791, 'defen': 0.04755, 'hou': 0.04752, 'provoc': 0.04703, 'militari': 0.04671, 'explo': 0.04622, 'horlivka': 0.04585, 'no': 0.04541, 'ground': 0.04528, 'administr': 0.04523, 'mariupol': 0.0452, 'terek': 0.04509, 'baranivka': 0.04509, 'southwest': 0.04493, 'use': 0.04432, 'reconstruct': 0.04421, 'restor': 0.04403, 'advanc': 0.04381, 'russia': 0.04271, 'not': 0.0426, 'inform': 0.04223, 'referendum': 0.04123, 'night': 0.04082, 'cau': 0.04077, 'organ': 0.0407, 'across': 0.04033, 'volunt': 0.0396, 'staff': 0.03952, 'logist': 0.03924, 'who': 0.03879, 'btg': 0.03854, 'air': 0.0385, 'about': 0.0385, 'near': 0.03733, 'blame': 0.03703, 'mari': 0.03667, 'kommer': 0.03667, 'line': 0.0363, 'combat': 0.03584, 'offici': 0.03573, 'with': 0.03566, 'support': 0.03548, 'crimea': 0.03535, 'survey': 0.03513, 'whether': 0.03508, 'oper': 0.03486, 'ani': 0.03482, 'there': 0.03437, 'capabl': 0.03392, 'unit': 0.03369, 'southern': 0.03309, 'uav': 0.03299, 'civilian': 0.03291, 'territori': 0.03202, 'posit': 0.0317, 'kherson': 0.03162, '10km': 0.03146, 'ga': 0.03135, 'klynov': 0.03094, 'door': 0.03094, 'strike': 0.0307}"
2022-08-19,"{'russian': 0.46103, 'august': 0.35405, 'ukrainian': 0.2409, 'nineteen': 0.22752, 'forc': 0.18275, 'report': 0.15407, 'eighteen': 0.13886, 'km': 0.13328, 'educ': 0.12813, 'oblast': 0.11243, 'trial': 0.10227, 'volunt': 0.09201, 'as': 0.08946, 'kirov': 0.08531, 'area': 0.08455, 'citi': 0.08391, 'conduct': 0.08349, 'control': 0.07865, 'belbek': 0.07691, 'school': 0.07135, 'ukrain': 0.07061, 'troop': 0.07038, 'vyatka': 0.06898, 'chechen': 0.06845, 'donetsk': 0.06816, 'theatr': 0.06623, 'ground': 0.06621, 'hundr': 0.06404, 'occupi': 0.06322, 'continu': 0.06246, 'not': 0.0623, 'curricula': 0.05898, 'unit': 0.05871, 'children': 0.05863, 'author': 0.05851, 'russia': 0.0583, 'bridg': 0.05645, 'year': 0.0557, 'gener': 0.05454, 'claim': 0.05427, 'siversk': 0.05427, 'strait': 0.0537, 'near': 0.05337, 'deploy': 0.0527, 'bakhmut': 0.05188, 'kerch': 0.05181, 'show': 0.05136, 'with': 0.05099, 'attack': 0.05099, 'kherson': 0.05086, 'occup': 0.05042, 'militari': 0.05009, 'kadyrov': 0.04921, 'battalion': 0.04887, 'zaporizhia': 0.04851, 'znpp': 0.04839, 'stratcom': 0.04835, 'stari': 0.04835, 'parma': 0.04835, 'oskol': 0.04835, 'companion': 0.04835, 'izyum': 0.0478, 'settlement': 0.04768, 'kharkiv': 0.0474, 'strike': 0.04704, 'three': 0.04657, 'air': 0.04645, 'rubl': 0.04438, 'southern': 0.04436, 'saltiv': 0.04413, 'order': 0.04306, 'southwest': 0.04283, 'kabardino': 0.04265, 'zero': 0.04229, 'these': 0.04228, 'isw': 0.04228, 'south': 0.04212, 'infrastructur': 0.04172, 'sixti': 0.04145, 'youth': 0.04089, 'limit': 0.04013, 'base': 0.04002, 'salari': 0.03913, 'sourc': 0.03851, 'knowledg': 0.03845, 'southeast': 0.03838, 'use': 0.03802, 'zarichn': 0.03767, 'unchang': 0.03767, 'horlivka': 0.03688, 'previou': 0.03659, 'month': 0.03637, 'per': 0.03621, 'be': 0.03495, 'attempt': 0.0346, 'zaitsev': 0.03459, 'field': 0.0344, 'two': 0.03425, 'encount': 0.03409, 'defen': 0.03399}"
2022-08-20,"{'russian': 0.45557, 'forc': 0.29865, 'august': 0.27459, 'ukrainian': 0.22778, 'citi': 0.17385, 'report': 0.16239, 'occup': 0.15362, 'oblast': 0.14209, 'km': 0.13923, 'administr': 0.11232, 'twenti': 0.10489, 'kharkiv': 0.09821, 'kherson': 0.09298, 'militari': 0.09158, 'continu': 0.09134, 'not': 0.08605, 'donetsk': 0.08307, 'unsuccess': 0.07967, 'nineteen': 0.07922, 'also': 0.07844, 'adverti': 0.07586, 'footag': 0.07508, 'author': 0.07131, 'claim': 0.07123, 'show': 0.06955, 'fail': 0.0691, 'strike': 0.06879, 'khlan': 0.0677, 'elig': 0.06645, 'dnr': 0.06176, 'men': 0.05978, 'northwest': 0.05958, 'peninsula': 0.05914, 'zaytsev': 0.05893, 'daryivka': 0.05893, 'launch': 0.05857, 'gener': 0.05625, 'novo': 0.05605, 'occupi': 0.05504, 'assault': 0.05504, 'mobil': 0.05459, 'yekaterinburg': 0.05198, 'all': 0.05192, 'effort': 0.051, 'three': 0.05045, 'izyum': 0.04993, 'polic': 0.04882, 'shell': 0.04878, 'republ': 0.04878, 'hundr': 0.04803, 'state': 0.04732, 'zaporizhia': 0.04729, 'territori': 0.04708, 'two': 0.04696, 'secur': 0.04693, 'geoloc': 0.04685, 'advanc': 0.04684, 'offici': 0.04669, 'crimea': 0.04619, 'overnight': 0.04581, 'airstrik': 0.0446, 'bakhmut': 0.04426, 'pryshyb': 0.04424, 'sevastopol': 0.04336, 'head': 0.04301, 'bridg': 0.043, 'busi': 0.04239, 'melitopol': 0.04223, 'lnr': 0.04211, 'chechen': 0.04171, 'as': 0.04153, 'contract': 0.04141, 'correspond': 0.04104, 'oper': 0.04049, 'missil': 0.04041, 'monthli': 0.03992, 'dmytrivka': 0.03992, 'water': 0.03923, 'razvozhaev': 0.03896, 'mariinka': 0.03809, 'resid': 0.03796, 'regiment': 0.03791, 'about': 0.03774, 'mariupol': 0.03692, 'attempt': 0.0369, 'zero': 0.03682, 'with': 0.03625, 'attack': 0.03625, 'staff': 0.03616, 'these': 0.03607, 'area': 0.03607, 'kadyrov': 0.03599, 'letter': 0.03585, 'ivano': 0.03553, 'dementiivka': 0.03553, 'znpp': 0.03539, 'avail': 0.03524, 'snihurivka': 0.03521, 'readi': 0.03481, 'mykolaiv': 0.03477}"
2022-08-21,"{'russian': 0.52012, 'forc': 0.31128, 'august': 0.30535, 'ukrainian': 0.18519, 'volunt': 0.16115, 'report': 0.13036, 'twenti': 0.12248, 'mulino': 0.11466, 'sanction': 0.11061, 'recruit': 0.10246, 'citi': 0.09155, 'advanc': 0.08914, 'militari': 0.08713, 'oblast': 0.08691, 'ukrain': 0.07881, 'donetsk': 0.07274, 'translat': 0.07147, 'continu': 0.07111, 'repair': 0.0683, 'southwest': 0.06603, 'also': 0.06542, 'znpp': 0.06427, 'about': 0.06365, 'train': 0.0634, 'conduct': 0.06337, 'territori': 0.06108, 'kherson': 0.06031, 'novaya': 0.05733, 'verstka': 0.05472, 'kilomet': 0.05464, 'ground': 0.05444, 'abduct': 0.05361, 'gazeta': 0.05259, 'belarusian': 0.05232, 'these': 0.05214, 'claim': 0.05148, 'assault': 0.05141, 'author': 0.05088, 'attempt': 0.04924, 'age': 0.04813, 'area': 0.04813, 'gener': 0.04777, 'russia': 0.0474, 'oper': 0.04728, 'not': 0.04728, 'behavior': 0.04721, 'occupi': 0.04713, 'southeast': 0.04681, 'piski': 0.04665, 'dmytrivka': 0.04661, 'daryivka': 0.04587, 'into': 0.04571, 'launch': 0.04559, 'barg': 0.044, 'zaitsev': 0.04376, 'effort': 0.04367, 'lawless': 0.04363, 'belaru': 0.04341, 'airstrik': 0.0434, 'unit': 0.04284, 'direct': 0.04195, 'fail': 0.04183, 'rate': 0.04071, 'use': 0.04058, 'legion': 0.04047, 'dibrivn': 0.04047, 'defen': 0.04031, 'settlement': 0.04021, 'approxim': 0.03992, 'gain': 0.03979, 'unsuccess': 0.03947, 'disorderli': 0.03926, 'northeast': 0.03917, 'disciplin': 0.0391, 'izyum': 0.03887, 'occup': 0.03827, 'show': 0.0379, 'control': 0.03731, 'yunarmia': 0.0373, 'energi': 0.03657, 'ceremoni': 0.03648, 'as': 0.03637, 'with': 0.03628, 'staff': 0.03619, 'struck': 0.03616, 'it': 0.03534, 'equip': 0.03509, 'alcohol': 0.03506, 'abu': 0.03506, 'agreement': 0.03499, 'sever': 0.03491, 'month': 0.03451, 'bakhmut': 0.03445, 'entitl': 0.03443, 'three': 0.03436, 'siversk': 0.03432, 'filtrat': 0.03395, 'tactic': 0.03392, 'liber': 0.03381, 'one': 0.03333}"
2022-08-22,"{'russian': 0.44652, 'august': 0.28526, 'ukrainian': 0.27847, 'forc': 0.22086, 'km': 0.16508, 'twenti': 0.16416, 'oblast': 0.15403, 'report': 0.14922, 'two': 0.12869, 'refug': 0.1049, 'as': 0.10341, 'continu': 0.10108, 'temporari': 0.09529, 'occupi': 0.09397, 'bridg': 0.08973, 'mobil': 0.08631, 'bonu': 0.08424, 'zaporizhia': 0.08411, 'seeker': 0.08385, 'donetsk': 0.08372, 'gener': 0.08245, 'lnr': 0.07988, 'hundr': 0.07973, 'citi': 0.0776, 'also': 0.0744, 'attack': 0.06877, 'not': 0.06722, 'recruit': 0.0661, 'bakhmut': 0.06597, 'volunt': 0.06545, 'strike': 0.06525, 'antonivski': 0.06455, 'sourc': 0.06121, 'enlist': 0.05999, 'advanc': 0.05924, 'both': 0.05796, 'citizen': 0.05613, 'tatarstan': 0.0561, 'izyum': 0.05525, 'attempt': 0.055, 'claim': 0.05308, 'previou': 0.05287, 'thermal': 0.05252, 'classifi': 0.05252, 'siversk': 0.05228, 'shell': 0.05205, 'stateless': 0.05104, 'one': 0.05077, 'southeast': 0.0507, 'battalion': 0.04943, 'obliqu': 0.04931, 'soldier': 0.04879, 'effort': 0.04838, 'militari': 0.04826, 'conduct': 0.04826, 'who': 0.04809, 'ukrain': 0.04801, 'pechenihi': 0.04784, 'repair': 0.04756, 'blahodatn': 0.04727, 'road': 0.04709, 'phase': 0.04691, 'occup': 0.04663, 'persecut': 0.04657, 'near': 0.04627, 'ground': 0.04592, 'krai': 0.04551, 'footag': 0.04532, 'regist': 0.04523, 'author': 0.04509, 'state': 0.04488, 'servic': 0.04431, 'offici': 0.04429, 'kherson': 0.0441, 'area': 0.04398, 'order': 0.04355, 'troop': 0.04339, 'southwest': 0.04332, 'adverti': 0.04317, 'eighteen': 0.0428, 'hpp': 0.04196, 'zero': 0.04191, 'countri': 0.04182, 'across': 0.04166, 'rubl': 0.04104, 'gur': 0.04091, 'street': 0.04066, 'republ': 0.04048, 'announc': 0.04044, 'throughout': 0.04042, 'damag': 0.03994, 'show': 0.03958, 'mykolaiv': 0.03958, 'posit': 0.0393, 'staff': 0.0392, 'escap': 0.03886, 'explo': 0.0382, 'requir': 0.03793, 'unoccupi': 0.03786, 'law': 0.0371}"
